franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
101,286,39,Philadelphia Flyers,4,Eastern,Atlantic,,,,true,0,false,false
111,286,63,Washington Capitals,4,Eastern,Atlantic,,,,true,3,true,false
97,286,35,New York Islanders,4,Eastern,Atlantic,,,,false,,,
98,286,35,New York Rangers,4,Eastern,Atlantic,,,,false,,,
89,286,29,Florida Panthers,4,Eastern,Atlantic,,,,false,,,
107,286,58,Tampa Bay Lightning,4,Eastern,Atlantic,LAST,LAST,LAST,false,,,
102,286,41,Pittsburgh Penguins,4,Eastern,Northeast,,,FIRST,true,0,false,false
78,286,5,Boston Bruins,4,Eastern,Northeast,,,,true,0,false,false
79,286,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,2,false,false
92,286,32,Montreal Canadiens,4,Eastern,Northeast,,,,true,1,false,false
100,286,38,Ottawa Senators,4,Eastern,Northeast,,,,true,1,false,false
82,286,46,Carolina Hurricanes,4,Eastern,Northeast,,,LAST,false,,,
86,286,13,Dallas Stars,4,Western,Central,FIRST,FIRST,FIRST,true,2,false,false
87,286,16,Detroit Red Wings,4,Western,Central,,,,true,4,true,true
106,286,56,St. Louis Blues,4,Western,Central,,,,true,1,false,false
77,286,40,Phoenix Coyotes,4,Western,Central,,,,true,0,false,false
83,286,9,Chicago Blackhawks,4,Western,Central,,,,false,,,
108,286,59,Toronto Maple Leafs,4,Western,Central,,,LAST,false,,,
84,286,15,Colorado Avalanche,4,Western,Pacific,,,FIRST,true,0,false,false
90,286,27,Los Angeles Kings,4,Western,Pacific,,,,true,0,false,false
88,286,17,Edmonton Oilers,4,Western,Pacific,,,,true,1,false,false
104,286,52,San Jose Sharks,4,Western,Pacific,,,,true,0,false,false
80,286,7,Calgary Flames,4,Western,Pacific,,,,false,,,
76,286,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,,false,,,
109,286,62,Vancouver Canucks,4,Western,Pacific,,LAST,LAST,false,,,
95,292,35,New Jersey Devils,4,Eastern,Atlantic,,FIRST,FIRST,true,0,false,false
101,292,39,Philadelphia Flyers,4,Eastern,Atlantic,,,,true,0,false,false
102,292,41,Pittsburgh Penguins,4,Eastern,Atlantic,,,,true,1,false,false
98,292,35,New York Rangers,4,Eastern,Atlantic,,,,false,,,
97,292,35,New York Islanders,4,Eastern,Atlantic,,,LAST,false,,,
100,292,38,Ottawa Senators,4,Eastern,Northeast,,,FIRST,true,0,false,false
108,292,59,Toronto Maple Leafs,4,Eastern,Northeast,,,,true,2,false,false
78,292,5,Boston Bruins,4,Eastern,Northeast,,,,true,1,false,false
79,292,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,3,true,false
92,292,32,Montreal Canadiens,4,Eastern,Northeast,,,LAST,false,,,
82,292,46,Carolina Hurricanes,4,Eastern,Southeast,,,FIRST,true,0,false,false
89,292,29,Florida Panthers,4,Eastern,Southeast,,,,false,,,
111,292,63,Washington Capitals,4,Eastern,Southeast,,,,false,,,
107,292,58,Tampa Bay Lightning,4,Eastern,Southeast,LAST,LAST,LAST,false,,,
87,292,16,Detroit Red Wings,4,Western,Central,,,FIRST,true,1,false,false
106,292,56,St. Louis Blues,4,Western,Central,,,,true,1,false,false
83,292,9,Chicago Blackhawks,4,Western,Central,,,,false,,,
94,292,33,Nashville Predators,4,Western,Central,,,LAST,false,,,
84,292,15,Colorado Avalanche,4,Western,Northwest,,,FIRST,true,2,false,false
88,292,17,Edmonton Oilers,4,Western,Northwest,,,,true,0,false,false
80,292,7,Calgary Flames,4,Western,Northwest,,,,false,,,
109,292,62,Vancouver Canucks,4,Western,Northwest,,LAST,LAST,false,,,
86,292,13,Dallas Stars,4,Western,Pacific,FIRST,FIRST,FIRST,true,4,true,true
77,292,40,Phoenix Coyotes,4,Western,Pacific,,,,true,0,false,false
76,292,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,,true,0,false,false
104,292,52,San Jose Sharks,4,Western,Pacific,,,,true,0,false,false
90,292,27,Los Angeles Kings,4,Western,Pacific,,,LAST,false,,,
101,298,39,Philadelphia Flyers,4,Eastern,Atlantic,,FIRST,FIRST,true,2,false,false
95,298,35,New Jersey Devils,4,Eastern,Atlantic,,,,true,4,true,true
102,298,41,Pittsburgh Penguins,4,Eastern,Atlantic,,,,true,1,false,false
98,298,35,New York Rangers,4,Eastern,Atlantic,,,,false,,,
97,298,35,New York Islanders,4,Eastern,Atlantic,,,LAST,false,,,
108,298,59,Toronto Maple Leafs,4,Eastern,Northeast,,,FIRST,true,1,false,false
100,298,38,Ottawa Senators,4,Eastern,Northeast,,,,true,0,false,false
79,298,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,0,false,false
92,298,32,Montreal Canadiens,4,Eastern,Northeast,,,,false,,,
78,298,5,Boston Bruins,4,Eastern,Northeast,,,LAST,false,,,
111,298,63,Washington Capitals,4,Eastern,Southeast,,,FIRST,true,0,false,false
89,298,29,Florida Panthers,4,Eastern,Southeast,,,,true,0,false,false
82,298,46,Carolina Hurricanes,4,Eastern,Southeast,,,,false,,,
107,298,58,Tampa Bay Lightning,4,Eastern,Southeast,,,,false,,,
112,298,2,Atlanta Thrashers,4,Eastern,Southeast,LAST,LAST,LAST,false,,,
106,298,56,St. Louis Blues,4,Western,Central,FIRST,FIRST,FIRST,true,0,false,false
