franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
140,427,63,DC United,6,East,,,,,false,,,
139,427,12,Columbus Crew,6,East,,,,,false,,,
134,427,32,CF Montreal,6,East,,,,,false,,,
144,427,29,Inter Miami,6,East,,,,,false,,,
136,427,9,Chicago Fire,6,East,,,,,false,,,
163,427,59,Toronto FC,6,East,,,,,false,,,
141,427,10,FC Cincinnati,6,East,,LAST,LAST,,false,,,
138,427,15,Colorado Rapids,6,West,,,FIRST,,true,0,false,false
159,427,53,Seattle Sounders,6,West,,,,,true,0,false,false
160,427,25,Sporting KC,6,West,,,,,true,1,false,false
154,427,42,Portland Timbers,6,West,,,,,true,3,true,false
148,427,31,Minnesota United,6,West,,,,,true,0,false,false
164,427,62,Vancouver Whitecaps,6,West,,,,,true,0,false,false
155,427,49,Real Salt Lake,6,West,,,,,true,2,false,false
145,427,27,LA Galaxy,6,West,,,,,false,,,
146,427,27,LAFC,6,West,,,,,false,,,
158,427,52,San Jose Earthquakes,6,West,,,,,false,,,
142,427,13,FC Dallas,6,West,,,,,false,,,
133,427,3,Austin FC,6,West,,,,,false,,,
143,427,22,Houston Dynamo,6,West,,,LAST,,false,,,
153,433,39,Philadelphia Union,6,East,,FIRST_TIED,FIRST,,true,2,true,false
134,433,32,CF Montreal,6,East,,,,,true,1,false,false
151,433,35,NYCFC,6,East,,,,,true,2,false,false
156,433,35,New York Red Bulls,6,East,,,,,true,0,false,false
141,433,10,FC Cincinnati,6,East,,,,,true,1,false,false
144,433,29,Inter Miami,6,East,,,,,true,0,false,false
152,433,37,Orlando City SC,6,East,,,,,true,0,false,false
139,433,12,Columbus Crew,6,East,,,,,false,,,
135,433,8,Charlotte FC,6,East,,,,,false,,,
150,433,5,New England Revolution,6,East,,,,,false,,,
132,433,2,Atlanta United,6,East,,,,,false,,,
136,433,9,Chicago Fire,6,East,,,,,false,,,
163,433,59,Toronto FC,6,East,,,,,false,,,
140,433,63,DC United,6,East,,LAST,LAST,,false,,,
146,433,27,LAFC,6,West,,FIRST_TIED,FIRST,,true,3,true,true
133,433,3,Austin FC,6,West,,,,,true,2,false,false
142,433,13,FC Dallas,6,West,,,,,true,1,false,false
145,433,27,LA Galaxy,6,West,,,,,true,1,false,false
149,433,33,Nashville SC,6,West,,,,,true,0,false,false
148,433,31,Minnesota United,6,West,,,,,true,0,false,false
155,433,49,Real Salt Lake,6,West,,,,,true,0,false,false
154,433,42,Portland Timbers,6,West,,,,,false,,,
164,433,62,Vancouver Whitecaps,6,West,,,,,false,,,
138,433,15,Colorado Rapids,6,West,,,,,false,,,
159,433,53,Seattle Sounders,6,West,,,,,false,,,
160,433,25,Sporting KC,6,West,,,,,false,,,
143,433,22,Houston Dynamo,6,West,,,,,false,,,
158,433,52,San Jose Earthquakes,6,West,,,LAST,,false,,,
