franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
182,130,4,Baltimore Colts,2,West,,,FIRST,,true,1,true,true
173,130,9,Chicago Bears,2,West,,,,,false,,,
180,130,20,Green Bay Packers,2,West,,,,,false,,,
196,130,52,San Francisco 49ers,2,West,,,,,false,,,
179,130,16,Detroit Lions,2,West,,,,,false,,,
187,130,27,Los Angeles Rams,2,West,,LAST_TIED,LAST,,false,,,
194,134,39,Philadelphia Eagles,2,East,,FIRST,FIRST,,true,1,true,true
176,134,11,Cleveland Browns,2,East,,,,,false,,,
192,134,35,New York Giants,2,East,,,,,false,,,
165,134,56,St. Louis Cardinals,2,East,,,,,false,,,
195,134,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,134,63,Washington Redskins,2,East,,,LAST,,false,,,
180,134,20,Green Bay Packers,2,West,,,FIRST,,true,0,true,false
179,134,16,Detroit Lions,2,West,,,,,false,,,
196,134,52,San Francisco 49ers,2,West,,,,,false,,,
182,134,4,Baltimore Colts,2,West,,,,,false,,,
173,134,9,Chicago Bears,2,West,,,,,false,,,
187,134,27,Los Angeles Rams,2,West,,,,,false,,,
177,134,13,Dallas Cowboys,2,West,,LAST,LAST,,false,,,
192,138,35,New York Giants,2,East,,,FIRST,,true,0,true,false
194,138,39,Philadelphia Eagles,2,East,,,,,false,,,
176,138,11,Cleveland Browns,2,East,,,,,false,,,
165,138,56,St. Louis Cardinals,2,East,,,,,false,,,
195,138,41,Pittsburgh Steelers,2,East,,,,,false,,,
177,138,13,Dallas Cowboys,2,East,,,,,false,,,
201,138,63,Washington Redskins,2,East,,LAST,LAST,,false,,,
180,138,20,Green Bay Packers,2,West,,FIRST,FIRST,,true,1,true,true
179,138,16,Detroit Lions,2,West,,,,,false,,,
173,138,9,Chicago Bears,2,West,,,,,false,,,
182,138,4,Baltimore Colts,2,West,,,,,false,,,
196,138,52,San Francisco 49ers,2,West,,,,,false,,,
187,138,27,Los Angeles Rams,2,West,,,,,false,,,
189,138,31,Minnesota Vikings,2,West,,,LAST,,false,,,
192,142,35,New York Giants,2,East,,,FIRST,,true,0,true,false
195,142,41,Pittsburgh Steelers,2,East,,,,,false,,,
176,142,11,Cleveland Browns,2,East,,,,,false,,,
201,142,63,Washington Redskins,2,East,,,,,false,,,
177,142,13,Dallas Cowboys,2,East,,,,,false,,,
165,142,56,St. Louis Cardinals,2,East,,,,,false,,,
194,142,39,Philadelphia Eagles,2,East,,,LAST,,false,,,
180,142,20,Green Bay Packers,2,West,,FIRST,FIRST,,true,1,true,true
179,142,16,Detroit Lions,2,West,,,,,false,,,
173,142,9,Chicago Bears,2,West,,,,,false,,,
182,142,4,Baltimore Colts,2,West,,,,,false,,,
196,142,52,San Francisco 49ers,2,West,,,,,false,,,
189,142,31,Minnesota Vikings,2,West,,,,,false,,,
187,142,27,Los Angeles Rams,2,West,,LAST,LAST,,false,,,
192,146,35,New York Giants,2,East,,,FIRST,,true,0,true,false
176,146,11,Cleveland Browns,2,East,,,,,false,,,
165,146,56,St. Louis Cardinals,2,East,,,,,false,,,
195,146,41,Pittsburgh Steelers,2,East,,,,,false,,,
177,146,13,Dallas Cowboys,2,East,,,,,false,,,
201,146,63,Washington Redskins,2,East,,,,,false,,,
194,146,39,Philadelphia Eagles,2,East,,,LAST,,false,,,
173,146,9,Chicago Bears,2,West,,FIRST,FIRST,,true,1,true,true
180,146,20,Green Bay Packers,2,West,,,,,false,,,
182,146,4,Baltimore Colts,2,West,,,,,false,,,
179,146,16,Detroit Lions,2,West,,,,,false,,,
189,146,31,Minnesota Vikings,2,West,,,,,false,,,
187,146,27,Los Angeles Rams,2,West,,,,,false,,,
196,146,52,San Francisco 49ers,2,West,,LAST,LAST,,false,,,
176,150,11,Cleveland Browns,2,East,,,FIRST,,true,1,true,true
165,150,56,St. Louis Cardinals,2,East,,,,,false,,,
194,150,39,Philadelphia Eagles,2,East,,,,,false,,,
201,150,63,Washington Redskins,2,East,,,,,false,,,
177,150,13,Dallas Cowboys,2,East,,,,,false,,,
195,150,41,Pittsburgh Steelers,2,East,,,,,false,,,
192,150,35,New York Giants,2,East,,LAST,LAST,,false,,,
182,150,4,Baltimore Colts,2,West,,FIRST,FIRST,,true,0,true,false
180,150,20,Green Bay Packers,2,West,,,,,false,,,
189,150,31,Minnesota Vikings,2,West,,,,,false,,,
179,150,16,Detroit Lions,2,West,,,,,false,,,
187,150,27,Los Angeles Rams,2,West,,,,,false,,,
173,150,9,Chicago Bears,2,West,,,,,false,,,
196,150,52,San Francisco 49ers,2,West,,,LAST,,false,,,
176,154,11,Cleveland Browns,2,East,,FIRST,FIRST,,true,0,true,false
177,154,13,Dallas Cowboys,2,East,,,,,false,,,
192,154,35,New York Giants,2,East,,,,,false,,,
201,154,63,Washington Redskins,2,East,,,,,false,,,
165,154,56,St. Louis Cardinals,2,East,,,,,false,,,
194,154,39,Philadelphia Eagles,2,East,,,,,false,,,
195,154,41,Pittsburgh Steelers,2,East,,LAST,LAST,,false,,,
180,154,20,Green Bay Packers,2,West,,,FIRST_TIED,,true,1,true,true
182,154,4,Baltimore Colts,2,West,,,FIRST_TIED,,false,,,
173,154,9,Chicago Bears,2,West,,,,,false,,,
196,154,52,San Francisco 49ers,2,West,,,,,false,,,
189,154,31,Minnesota Vikings,2,West,,,,,false,,,
179,154,16,Detroit Lions,2,West,,,,,false,,,
187,154,27,Los Angeles Rams,2,West,,,LAST,,false,,,
177,158,13,Dallas Cowboys,2,NFL East,,,FIRST,,true,0,false,false
176,158,11,Cleveland Browns,2,NFL East,,,,,false,,,
194,158,39,Philadelphia Eagles,2,NFL East,,,,,false,,,
165,158,56,St. Louis Cardinals,2,NFL East,,,,,false,,,
201,158,63,Washington Redskins,2,NFL East,,,,,false,,,
195,158,41,Pittsburgh Steelers,2,NFL East,,,,,false,,,
166,158,2,Atlanta Falcons,2,NFL East,,,,,false,,,
192,158,35,New York Giants,2,NFL East,,LAST,LAST,,false,,,
180,158,20,Green Bay Packers,2,NFL West,,FIRST,FIRST,,true,2,true,true
182,158,4,Baltimore Colts,2,NFL West,,,,,false,,,
187,158,27,Los Angeles Rams,2,NFL West,,,,,false,,,
196,158,52,San Francisco 49ers,2,NFL West,,,,,false,,,
173,158,9,Chicago Bears,2,NFL West,,,,,false,,,
179,158,16,Detroit Lions,2,NFL West,,,LAST_TIED,,false,,,
189,158,31,Minnesota Vikings,2,NFL West,,,LAST_TIED,,false,,,
171,158,6,Buffalo Bills,2,AFL East,,,FIRST,,true,0,false,false
190,158,5,Boston Patriots,2,AFL East,,,,,false,,,
193,158,35,New York Jets,2,AFL East,,,,,false,,,
188,158,29,Miami Dolphins,2,AFL East,,LAST_TIED,LAST_TIED,,false,,,
200,158,22,Houston Oilers,2,AFL East,,LAST_TIED,LAST_TIED,,false,,,
184,158,25,Kansas City Chiefs,2,AFL West,,FIRST,FIRST,,true,1,true,false
185,158,52,Oakland Raiders,2,AFL West,,,,,false,,,
186,158,51,San Diego Chargers,2,AFL West,,,,,false,,,
178,158,15,Denver Broncos,2,AFL West,,,LAST,,false,,,
177,162,13,Dallas Cowboys,2,NFL East,Capitol,,FIRST_TIED,FIRST,true,1,false,false
194,162,39,Philadelphia Eagles,2,NFL East,Capitol,,,,false,,,
201,162,63,Washington Redskins,2,NFL East,Capitol,,,,false,,,
191,162,34,New Orleans Saints,2,NFL East,Capitol,,LAST,LAST,false,,,
176,162,11,Cleveland Browns,2,NFL East,Century,,FIRST_TIED,FIRST,true,0,false,false
192,162,35,New York Giants,2,NFL East,Century,,,,false,,,
165,162,56,St. Louis Cardinals,2,NFL East,Century,,,,false,,,
195,162,41,Pittsburgh Steelers,2,NFL East,Century,,,LAST,false,,,
187,162,27,Los Angeles Rams,2,NFL West,Coastal,FIRST_TIED,FIRST_TIED,FIRST_TIED,true,0,false,false
182,162,4,Baltimore Colts,2,NFL West,Coastal,FIRST_TIED,FIRST_TIED,FIRST_TIED,false,,,
196,162,52,San Francisco 49ers,2,NFL West,Coastal,,,,false,,,
166,162,2,Atlanta Falcons,2,NFL West,Coastal,LAST,LAST,LAST,false,,,
180,162,20,Green Bay Packers,2,NFL West,Central,,,FIRST,true,3,true,true
173,162,9,Chicago Bears,2,NFL West,Central,,,,false,,,
179,162,16,Detroit Lions,2,NFL West,Central,,,,false,,,
189,162,31,Minnesota Vikings,2,NFL West,Central,,,LAST,false,,,
200,162,22,Houston Oilers,2,AFL East,,,FIRST,,true,0,false,false
193,162,35,New York Jets,2,AFL East,,,,,false,,,
171,162,6,Buffalo Bills,2,AFL East,,,,,false,,,
188,162,29,Miami Dolphins,2,AFL East,,,,,false,,,
190,162,5,Boston Patriots,2,AFL East,,,LAST,,false,,,
